,index,year_round,lat_round2,lon_round2,depth,D14C,associated_lat,associated_lon,ECCO_value
2512,3627,1994,0.0,249.67,8.9752,54.4,0.30000922083854675,251.3000030517578,74.05245208740234
2513,3628,1994,0.01,142.0,12.5,79.55,0.30055806040763855,143.3000030517578,106.12619018554688
2514,3629,1994,1.0,249.67,26.94101667,63.63,0.900936484336853,251.30001831054688,71.42829895019531
2515,3630,1994,2.33,249.67,37.19525,44.1575,2.1202471256256104,251.3001251220703,68.68636322021484
2516,3631,1994,4.0,249.67,16.87775,75.7975,4.0696187019348145,251.30087280273438,73.8006820678711
2517,3632,1994,4.94,191.26,29.5,97.3,4.828302383422852,190.10113525390625,93.35613250732422
2518,3633,1994,7.0,136.98,12.66666667,86.86666667,7.325675964355469,136.09950256347656,106.86540222167969
2519,3634,1994,7.0,137.0,12.66166667,86.86666667,7.325675964355469,136.09950256347656,106.86540222167969
2520,3635,1994,7.5,249.67,27.55473333,80.10333333,7.1625075340271,251.30482482910156,66.1070327758789
2521,3636,1994,10.0,137.0,21.351575,87.1,10.518877983093262,136.0985107421875,104.37047576904297
2522,3637,1994,10.0,137.01,11.66666667,89.46666667,10.518877983093262,136.0985107421875,104.37047576904297
2523,3638,1994,10.0,250.0,27.40425,69.52166667,10.181234359741211,251.314208984375,57.25812911987305
2524,3639,1994,12.0,191.75,10.0,74.33,11.713404655456543,190.1167755126953,88.03630065917969
2525,3640,1994,12.52,136.99,0.0,94.0,11.820328712463379,136.09786987304688,103.5420913696289
2526,3641,1994,13.0,192.01,29.0,99.69,13.122934341430664,193.7251434326172,88.86158752441406
2527,3642,1994,14.0,250.0,27.70116667,75.09666667,14.235398292541504,251.34056091308594,61.051368713378906
2528,3643,1994,15.0,192.5,29.5,92.075,14.721478462219238,193.7359161376953,91.28630065917969
2529,3644,1994,15.01,137.0,13.32075,65.6,14.91683292388916,136.0956268310547,102.29193878173828
2530,3645,1994,15.02,136.99,13.5,65.6,14.91683292388916,136.0956268310547,102.29193878173828
2531,3646,1994,15.31,71.52,22.5,25.6,14.581475257873535,71.25786590576172,99.06721496582031
2532,3647,1994,16.0,250.0,36.46525,77.9975,15.904011726379395,251.35768127441406,67.59274291992188
2533,3648,1994,17.94,70.27,5.0,36.9,18.31332015991211,71.2136001586914,102.93805694580078
2534,3649,1994,18.0,250.0,26.86785,72.15833333,17.76000213623047,251.38218688964844,69.9167251586914
2535,3650,1994,19.77,64.61,22.5,23.25,20.386899948120117,63.972530364990234,92.08560180664062
2536,3651,1994,22.0,250.0,22.778,62.315,22.05788230895996,251.46690368652344,70.63662719726562
2537,3652,1994,22.48,68.25,22.5,44.15,22.860679626464844,67.51911163330078,101.16040802001953
2538,3653,1994,25.01,137.0,11.98836667,108.8,23.790128707885742,136.08106994628906,121.25587463378906
2539,3654,1994,25.02,137.0,13.5,98.65,23.790128707885742,136.08106994628906,121.25587463378906
2540,3655,1994,28.32,129.97,0.0,103.4692308,29.687156677246094,128.8094940185547,110.9832534790039
2541,3656,1994,29.99,175.85,23.0,77.9,29.388164520263672,175.92918395996094,115.62478637695312
2542,3657,1994,29.99,234.58,45.0,45.8,30.450300216674805,233.8106231689453,102.08678436279297
2543,3658,1994,30.0,154.2,23.0,107.0,29.687156677246094,154.1905059814453,120.16630554199219
2544,3659,1994,30.0,215.42,19.0,95.7,31.217084884643555,215.8130340576172,111.94884490966797
2545,3660,1994,30.01,134.59,21.0,129.6,29.726608276367188,136.0608673095703,113.03639221191406
2546,3661,1994,30.01,137.0,17.13155,97.3,29.726608276367188,136.0608673095703,113.03639221191406
2547,3662,1994,30.01,137.03,17.0,97.3,29.726608276367188,136.0608673095703,113.03639221191406
2548,3663,1994,34.0,136.99,17.4249,100.5428571,32.98127746582031,136.0445556640625,108.88123321533203
2549,3664,1994,34.0,195.01,31.66666667,112.12666670000002,35.21381759643555,194.31341552734375,95.1751480102539
2550,3665,1994,34.83,237.0,25.0,72.25,35.91789245605469,237.82632446289062,74.10859680175781
2551,3666,1994,39.0,194.99,9.0,74.29,38.41883850097656,194.53646850585938,85.8509521484375
2552,3667,1994,41.33,315.83,0.0,97.8,40.8627815246582,316.27880859375,69.44143676757812
2553,3668,1994,43.42,209.8,0.0,48.2,43.7050895690918,209.73292541503906,83.47642517089844
2554,3669,1994,44.83,324.93,8.0,90.4,44.25434112548828,326.64599609375,67.62051391601562
2555,3670,1994,44.84,324.92,8.0,90.4,44.223846435546875,323.2153625488281,65.73808288574219
2556,3671,1994,47.7,337.91,49.0,72.5,47.5446891784668,336.6634521484375,69.1825180053711
2557,3672,1994,47.71,337.91,49.0,72.5,47.5446891784668,336.6634521484375,69.1825180053711
2558,3673,1994,48.2,341.58,20.0,69.9,47.72124099731445,340.0295104980469,70.96409606933594
2559,3674,1994,48.21,341.57,20.0,69.9,47.72124099731445,340.0295104980469,70.96409606933594
2560,3675,1994,48.87,342.72,0.0,69.1,49.32570266723633,343.1694030761719,70.62458801269531
2561,3676,1994,48.92,346.72,20.0,71.6,49.58536911010742,346.49420166015625,79.38444519042969
2562,3677,1994,48.93,346.73,20.0,71.6,49.58536911010742,346.49420166015625,79.38444519042969
2563,3678,1994,49.0,195.0,7.0,-17.42,47.76327133178711,195.61134338378906,74.1416244506836
2564,3679,1994,50.01,195.0,9.0,6.88,50.6916618347168,196.1402587890625,88.57464599609375
2565,3680,1994,55.62,306.39,13.0,33.8,55.49775695800781,307.6085510253906,51.34773254394531
2566,3681,1994,63.53,324.77,14.5,137.2,63.66758346557617,325.0108337402344,42.36996078491211
2567,3682,1994,63.91,327.32,5.0,17.3,63.79396057128906,327.333984375,47.795654296875
2568,3683,1995,-64.51,111.4,29.0,-119.3,-64.29602813720703,110.9000015258789,-97.26738739013672
2569,3684,1995,-64.15,81.89,26.33333333,-110.1833333,-64.29602813720703,82.0999984741211,-96.38017272949219
2570,3685,1995,-63.26,82.0,26.33333333,-87.18666667,-62.64213943481445,82.0999984741211,-96.86470031738281
2571,3686,1995,-62.0,115.0,30.0,-88.73,-62.64213943481445,114.5,-84.70630645751953
2572,3687,1995,-61.0,82.0,18.0,-120.12,-60.89152145385742,82.0999984741211,-96.77767944335938
2573,3688,1995,-58.0,115.01,22.0,-63.605,-57.08583450317383,114.5,-29.20079231262207
2574,3689,1995,-56.06,84.25,21.0,-79.35,-57.08583450317383,85.69999694824219,-60.56755828857422
2575,3690,1995,-55.6,115.0,22.0,-50.515,-55.0246467590332,114.5,-2.9212236404418945
2576,3691,1995,-53.53,87.02,23.0,-47.74,-52.854923248291016,85.69999694824219,-1.474916934967041
2577,3692,1995,-52.0,115.01,20.5,-49.45,-52.854923248291016,114.5,19.76299285888672
2578,3693,1995,-50.56,90.04,27.0,5.0,-50.57574462890625,89.30000305175781,35.4822883605957
2579,3694,1995,-49.0,115.01,21.0,7.685,-48.187889099121094,114.5,53.876399993896484
2580,3695,1995,-47.56,92.75,22.5,10.495,-48.187889099121094,92.9000015258789,55.896759033203125
2581,3696,1995,-46.0,115.01,24.0,43.16,-45.69465255737305,114.5,67.4632797241211
2582,3697,1995,-44.99,95.0,35.0,31.2,-45.69465255737305,96.5,68.51518249511719
2583,3698,1995,-43.0,115.0,22.5,50.61,-43.10301971435547,114.5,77.83305358886719
2584,3699,1995,-39.7,115.0,24.0,69.315,-40.42521667480469,114.5,89.77544403076172
2585,3700,1995,-37.5,115.0,24.0,69.12,-37.68043899536133,114.5,106.63151550292969
2586,3701,1995,-35.65,115.01,19.5,81.385,-34.896331787109375,114.5,120.83100891113281
2587,3702,1995,-33.5,48.51,26.33333333,94.18,-32.10926055908203,49.70000076293945,121.50096893310547
2588,3703,1995,-33.13,45.5,23.66666667,83.67,-32.10926055908203,46.099998474121094,120.79954528808594
2589,3704,1995,-33.01,36.68,3.0,86.15,-32.10926055908203,35.29999923706055,109.45832824707031
2590,3705,1995,-33.01,42.25,23.5,83.005,-32.10926055908203,42.5,127.31564331054688
2591,3706,1995,-33.0,39.83,25.5,80.59,-32.10926055908203,38.900001525878906,117.4714584350586
2592,3707,1995,-32.7,34.17,3.0,79.73,-32.10926055908203,35.29999923706055,109.45832824707031
2593,3708,1995,-32.42,113.65,3.0,74.21,-32.10926055908203,114.5,127.22504425048828
2594,3709,1995,-32.41,51.23,3.0,86.54,-32.10926055908203,49.70000076293945,121.50096893310547
2595,3710,1995,-31.98,31.58,24.5,74.6,-32.10926055908203,31.700000762939453,108.05499267578125
2596,3711,1995,-31.98,102.38,3.0,82.65,-32.10926055908203,103.69999694824219,109.96710968017578
2597,3712,1995,-31.18,106.75,3.0,81.29,-32.10926055908203,107.30000305175781,115.5750732421875
2598,3713,1995,-30.96,52.87,26.0,91.35666667,-32.10926055908203,53.29999923706055,124.77874755859375
2599,3714,1995,-29.51,95.01,25.0,103.645,-29.362506866455078,96.5,111.04023742675781
2600,3715,1995,-28.09,87.13,3.0,73.71,-29.362506866455078,85.69999694824219,112.32721710205078
2601,3716,1995,-27.99,54.5,17.5,85.695,-26.701988220214844,53.29999923706055,108.54339599609375
2602,3717,1995,-27.71,95.0,12.0,94.56,-26.701988220214844,96.5,110.219482421875
2603,3718,1995,-26.07,84.62,27.0,75.87,-26.701988220214844,85.69999694824219,112.50186157226562
2604,3719,1995,-25.9,95.0,27.0,87.70333333,-26.701988220214844,96.5,110.219482421875
2605,3720,1995,-25.0,48.5,22.5,81.19,-24.17027473449707,49.70000076293945,109.2386245727539
2606,3721,1995,-24.67,37.99,17.0,76.59,-24.17027473449707,38.900001525878906,105.4432373046875
2607,3722,1995,-24.66,41.0,4.0,70.31,-24.17027473449707,42.5,105.04782104492188
2608,3723,1995,-24.66,54.5,25.66666667,80.77666667,-24.17027473449707,53.29999923706055,105.98551940917969
2609,3724,1995,-24.38,110.59,25.0,88.02,-24.17027473449707,110.9000015258789,116.9576644897461
2610,3725,1995,-24.0,80.0,3.0,61.46,-24.17027473449707,78.5,110.00955200195312
2611,3726,1995,-22.45,94.99,14.0,85.52,-21.80089569091797,96.5,103.86729431152344
2612,3727,1995,-22.08,112.81,9.0,63.91,-21.80089569091797,114.5,118.08097076416016
2613,3728,1995,-22.0,80.0,3.0,69.46,-21.80089569091797,78.5,106.42707061767578
2614,3729,1995,-21.67,111.37,12.0,50.35,-21.80089569091797,110.9000015258789,115.64886474609375
2615,3730,1995,-21.5,54.5,3.0,69.12,-21.80089569091797,53.29999923706055,105.123046875
2616,3731,1995,-21.23,200.18,18.0,100.0,-21.80089569091797,200.89999389648438,105.0667724609375
2617,3732,1995,-20.83,109.44,13.0,63.06,-21.80089569091797,110.9000015258789,115.64886474609375
2618,3733,1995,-20.37,59.23,7.0,79.06,-19.614822387695312,60.5,104.471923828125
2619,3734,1995,-20.37,61.64,8.0,54.26,-19.614822387695312,60.5,104.471923828125
2620,3735,1995,-20.18,64.42,7.0,60.79,-19.614822387695312,64.0999984741211,104.83407592773438
2621,3737,1995,-20.0,53.33,5.0,72.46,-19.614822387695312,53.29999923706055,104.58445739746094
2622,3738,1995,-20.0,69.37,5.0,84.58,-19.614822387695312,67.69999694824219,105.13568115234375
2623,3739,1995,-20.0,71.7,6.0,59.13,-19.614822387695312,71.30000305175781,104.84445190429688
2624,3740,1995,-20.0,74.17,7.0,78.87,-19.614822387695312,74.9000015258789,104.52938079833984
2625,3741,1995,-20.0,75.46,6.0,80.16,-19.614822387695312,74.9000015258789,104.52938079833984
2626,3742,1995,-20.0,78.36,11.0,60.98,-19.614822387695312,78.5,103.98423767089844
2627,3743,1995,-20.0,80.0,3.0,75.27,-19.614822387695312,78.5,103.98423767089844
2628,3744,1995,-20.0,82.73,6.0,71.3,-19.614822387695312,82.0999984741211,103.14965057373047
2629,3745,1995,-20.0,85.3,6.0,76.43,-19.614822387695312,85.69999694824219,102.3010025024414
2630,3746,1995,-20.0,89.47,7.0,62.77,-19.614822387695312,89.30000305175781,101.61972045898438
2631,3747,1995,-20.0,92.36,8.0,84.81,-19.614822387695312,92.9000015258789,101.66263580322266
2632,3748,1995,-20.0,97.83,7.0,77.56,-19.614822387695312,96.5,103.2603988647461
2633,3749,1995,-20.0,101.35,9.0,95.79,-19.614822387695312,100.0999984741211,106.56535339355469
2634,3750,1995,-20.0,104.88,13.0,27.63,-19.614822387695312,103.69999694824219,109.98666381835938
2635,3751,1995,-18.53,111.09,15.5,75.935,-17.619958877563477,110.9000015258789,111.87445831298828
2636,3752,1995,-17.5,80.0,4.0,62.33,-17.619958877563477,78.5,102.48065185546875
2637,3753,1995,-15.97,111.3,17.0,77.275,-15.81311321258545,110.9000015258789,111.04524230957031
2638,3754,1995,-15.09,55.0,8.0,68.54,-15.81311321258545,53.29999923706055,103.15132141113281
2639,3755,1995,-15.0,80.0,3.0,64.38,-15.81311321258545,78.5,102.20980834960938
2640,3756,1995,-14.08,94.99,12.0,59.12,-14.183194160461426,96.5,105.19552612304688
2641,3757,1995,-12.68,111.58,25.5,73.64,-12.714468002319336,110.9000015258789,109.7249984741211
2642,3758,1995,-12.5,80.0,2.0,75.83,-12.714468002319336,78.5,99.84493255615234
2643,3759,1995,-12.24,54.99,9.0,78.26,-12.714468002319336,53.29999923706055,101.52197265625
2644,3760,1995,-11.2,108.91,20.0,99.05,-11.389202117919922,107.30000305175781,106.68873596191406
2645,3761,1995,-11.0,88.03,13.0,67.35,-11.389202117919922,89.30000305175781,97.21565246582031
2646,3762,1995,-10.75,53.21,9.0,70.35,-10.189502716064453,53.29999923706055,101.3997802734375
2647,3763,1995,-10.38,88.41,10.0,43.78,-10.189502716064453,89.30000305175781,94.19930267333984
2648,3764,1995,-10.18,107.28,19.5,70.35,-10.189502716064453,107.30000305175781,98.80769348144531
2649,3765,1995,-10.0,80.0,2.0,60.39,-10.189502716064453,78.5,95.65103149414062
2650,3766,1995,-9.82,52.09,8.0,58.78,-10.189502716064453,53.29999923706055,101.3997802734375
2651,3767,1995,-9.28,95.0,18.0,68.63,-9.09841251373291,96.5,85.13176727294922
2652,3768,1995,-9.13,102.0,20.5,55.86,-9.09841251373291,103.69999694824219,83.61578369140625
2653,3769,1995,-9.0,105.63,27.5,65.39,-9.09841251373291,107.30000305175781,86.09044647216797
2654,3770,1995,-9.0,160.0,14.0,91.66666667,-9.09841251373291,161.3000030517578,96.34518432617188
2655,3771,1995,-8.01,72.82,13.0,64.47,-8.100461959838867,71.30000305175781,97.51522827148438
2656,3772,1995,-8.0,71.03,8.0,58.45,-8.100461959838867,71.30000305175781,97.51522827148438
2657,3773,1995,-8.0,76.67,13.0,66.98,-8.100461959838867,74.9000015258789,97.02622985839844
2658,3774,1995,-8.0,88.0,12.0,70.55,-8.100461959838867,89.30000305175781,94.6104507446289
2659,3775,1995,-8.0,89.38,10.0,-13.35,-8.100461959838867,89.30000305175781,94.6104507446289
2660,3776,1995,-8.0,91.33,11.0,69.16,-8.100461959838867,92.9000015258789,92.19873046875
2661,3777,1995,-8.0,94.0,20.5,57.54,-8.100461959838867,92.9000015258789,92.19873046875
2662,3778,1995,-8.0,98.0,18.5,63.27,-8.100461959838867,96.5,86.49527740478516
2663,3779,1995,-7.76,53.46,28.0,73.94,-8.100461959838867,53.29999923706055,103.18791961669922
2664,3780,1995,-7.5,80.0,3.0,66.17,-7.181866645812988,78.5,96.5780029296875
2665,3781,1995,-6.33,88.42,29.0,46.765,-6.330501556396484,89.30000305175781,93.79148864746094
2666,3782,1995,-6.07,54.63,25.0,62.7,-6.330501556396484,53.29999923706055,104.40337371826172
2667,3783,1995,-5.0,80.0,3.0,67.09,-4.788410186767578,78.5,97.66590881347656
2668,3784,1995,-5.0,95.0,27.0,47.53,-4.788410186767578,96.5,86.88068389892578
2669,3785,1995,-2.74,56.4,9.0,56.96,-2.754026174545288,56.900001525878906,105.707763671875
2670,3786,1995,-2.51,94.24,13.0,58.51,-2.754026174545288,92.9000015258789,87.81886291503906
2671,3787,1995,-2.33,80.0,2.0,68.0,-2.1236491203308105,78.5,98.92463684082031
2672,3788,1995,-1.77,57.22,8.0,65.25,-1.5078544616699219,56.900001525878906,105.58092498779297
2673,3789,1995,-1.0,80.0,31.0,80.27,-0.9016284346580505,78.5,99.79462432861328
2674,3790,1995,-0.93,93.73,12.0,66.22,-0.9016284346580505,92.9000015258789,86.33219909667969
2675,3791,1995,-0.5,166.0,14.0,79.66666667,-0.3001483976840973,164.89999389648438,102.70714569091797
2676,3792,1995,0.0,57.27,24.0,78.315,-0.3001483976840973,56.900001525878906,105.51142883300781
2677,3793,1995,0.0,80.0,2.0,61.41,-0.3001483976840973,78.5,100.24738311767578
2678,3794,1995,0.01,93.44,31.0,52.995,0.3004193603992462,92.9000015258789,84.97405242919922
2679,3795,1995,1.0,80.0,35.0,78.71,0.902562141418457,78.49998474121094,100.42750549316406
2680,3796,1995,1.29,93.07,16.0,45.9,1.5114392042160034,92.89996337890625,79.44202423095703
2681,3797,1995,1.46,57.31,5.0,61.41,1.5083922147750854,56.89994812011719,105.2390365600586
2682,3798,1995,2.58,92.67,12.0,57.69,2.766094923019409,92.8997802734375,71.67100524902344
2683,3799,1995,2.67,80.0,2.0,52.87,2.762455463409424,78.49974060058594,96.56810760498047
2684,3800,1995,3.19,58.43,8.0,68.63,3.4079718589782715,56.89945983886719,105.10456848144531
2685,3801,1995,5.0,80.0,2.0,44.44,4.817229747772217,78.49864959716797,85.38246154785156
2686,3802,1995,5.45,91.78,12.0,72.55,5.591335296630859,92.89822387695312,49.41010284423828
2687,3803,1995,5.72,56.19,5.0,55.1,5.5506486892700195,56.89767074584961,105.14462280273438
2688,3804,1995,6.18,64.42,5.0,57.5,6.364767074584961,64.0965576171875,103.95598602294922
2689,3805,1995,6.4,61.36,9.0,46.67,6.358944416046143,60.49652099609375,104.8929672241211
2690,3806,1995,8.04,74.0,5.0,55.9,8.197155952453613,74.89305114746094,90.41130828857422
2691,3807,1995,8.5,53.08,8.0,62.77,8.139801979064941,53.292510986328125,104.55191040039062
2692,3808,1995,8.5,54.83,6.0,57.79,8.139801979064941,53.292510986328125,104.55191040039062
2693,3809,1995,8.5,65.38,31.0,55.49,8.169084548950195,64.09264373779297,103.3874740600586
2694,3810,1995,8.5,67.38,10.0,47.95,8.178627014160156,67.6927490234375,101.99880981445312
2695,3811,1995,8.5,70.0,12.0,48.28,8.187995910644531,71.29288482666016,99.11620330810547
2696,3812,1995,8.5,72.08,5.0,38.08,8.187995910644531,71.29288482666016,99.11620330810547
2697,3813,1995,8.5,86.0,12.0,78.16,8.22301959991455,85.6937026977539,74.02587127685547
2698,3814,1995,8.5,91.0,12.0,58.5,8.230988502502441,89.29397583007812,62.85393142700195
2699,3815,1995,8.51,57.17,7.0,51.7,8.14963436126709,56.89252853393555,105.10707092285156
2700,3816,1995,8.65,74.25,5.0,49.08,8.197155952453613,74.89305114746094,90.41130828857422
2701,3817,1995,8.7,58.62,5.0,43.3,9.169426918029785,56.889278411865234,104.80713653564453
2702,3818,1995,8.8,63.56,10.0,52.91,9.194191932678223,64.08944702148438,102.69332122802734
2703,3819,1995,9.02,61.02,10.0,46.47,9.18187141418457,60.489341735839844,103.7344970703125
2704,3820,1995,9.47,82.73,10.0,54.6,9.252269744873047,82.0905990600586,76.17556762695312
2705,3821,1995,9.5,91.0,11.0,60.73,9.273006439208984,89.29134368896484,64.36466979980469
2706,3822,1995,9.96,94.2,6.0,59.14,10.434308052062988,92.88822937011719,58.26520919799805
2707,3823,1995,9.97,84.75,7.0,60.33,10.409199714660645,85.68707275390625,73.9909439086914
2708,3824,1995,9.97,87.85,7.0,57.84,10.422060012817383,89.28762817382812,66.21694946289062
2709,3825,1995,9.97,91.45,7.0,64.6,10.434308052062988,92.88822937011719,58.26520919799805
2710,3826,1995,10.8,53.37,11.0,57.95,10.27491283416748,53.28468704223633,103.1900634765625
2711,3827,1995,11.83,87.97,12.0,58.65,11.697918891906738,89.28235626220703,68.38774871826172
2712,3828,1995,12.0,44.5,8.0,28.98,11.471701622009277,46.07844161987305,103.11174011230469
2713,3829,1995,12.5,46.42,6.0,49.46,12.837150573730469,46.069393157958984,103.63900756835938
2714,3830,1995,12.7,64.67,10.0,78.57,12.963379859924316,64.06952667236328,98.58548736572266
2715,3831,1995,12.77,91.38,14.0,51.49,13.142496109008789,92.87606811523438,55.519222259521484
2716,3832,1995,12.81,71.62,5.0,40.2,13.012125015258789,71.27044677734375,95.76225280761719
